,ASDC,B Cell,CD1C,CLEC9A,Eccrine,Endothelial Cell,Fibroblast,Keratinocyte,LC,MDSC,Mac,Melanocyte,Multiplet,NK,PDC,Pilosebaceous,TSK,Tcell,Tumor_KC_Basal,Tumor_KC_Cyc,Tumor_KC_Diff
21x17,0.018541014,0.008621637,0.113166936,0.022095207,6.047762e-06,0.036790818,0.034463298,0.2199843,0.060578294,0.01280185,0.08343625,0.015826864,0.046828043,0.0072169565,0.00815378,0.044486243,0.023837794,0.056336526,0.051779903,0.04038425,0.09466406
21x19,0.026833279,0.0054519777,0.11580727,0.022247309,4.9990867e-06,0.044304088,0.04108561,0.23141704,0.06420732,0.009925953,0.072031714,0.011036903,0.051809117,0.0041580135,0.0060275043,0.03913042,0.009469213,0.055210203,0.055213533,0.039637126,0.09499135
21x21,0.01945044,0.0062144543,0.11512215,0.026688047,1.2580226e-05,0.048227523,0.02952065,0.23336543,0.05953017,0.0135419965,0.07904614,0.011304273,0.05302943,0.0037249231,0.007067314,0.0413181,0.015297095,0.059705846,0.052941546,0.039651304,0.08524057
21x23,0.017832968,0.0073722186,0.11298429,0.027384894,5.5696037e-06,0.030205823,0.03202926,0.22213964,0.062905654,0.01260372,0.0792661,0.013159926,0.055829562,0.0028643848,0.010137931,0.04833073,0.019085148,0.061171398,0.050491586,0.044605784,0.089593396
21x25,0.018548528,0.009680552,0.105956554,0.03172382,6.9327834e-06,0.020259684,0.038492046,0.23581931,0.06595837,0.013026899,0.07286603,0.020484312,0.04243616,0.0040584453,0.009641617,0.050231095,0.016652698,0.055607,0.049565315,0.04770799,0.09127666
21x27,0.011105048,0.013308081,0.111703016,0.015985452,0.0009662707,0.010597784,0.0342329,0.23375674,0.05508628,0.019470794,0.08836916,0.021926422,0.046782013,0.003814782,0.009531031,0.06328093,0.020045074,0.063445516,0.042495873,0.042051546,0.09204524
21x29,0.010879615,0.014365872,0.10043384,0.02738067,2.261621e-06,0.006827314,0.028835412,0.19569352,0.052135434,0.0191196,0.09685816,0.020471664,0.06425105,0.0025464979,0.00960516,0.07526284,0.027991533,0.058968626,0.056597088,0.052785475,0.07898844
21x31,0.007285106,0.026820658,0.09543553,0.021018986,3.918332e-06,0.0054227784,0.023119457,0.20397574,0.06457201,0.028824048,0.08116343,0.059844777,0.058712844,0.0027193339,0.0059039756,0.05922066,0.013628735,0.04877795,0.04012372,0.062133428,0.09129301
21x33,0.007133177,0.019985134,0.0870215,0.019071849,9.770634e-06,0.005353152,0.021079712,0.21422984,0.040905926,0.034043424,0.12054849,0.023502586,0.047624357,0.0038320129,0.0105082095,0.07851205,0.01996221,0.06619038,0.041644942,0.042409807,0.096431434
21x35,0.007389212,0.012181955,0.0847865,0.017483477,3.7861508e-05,0.004102652,0.023200275,0.22748157,0.032520153,0.020538276,0.13768461,0.019272868,0.066741005,0.0046731234,0.013276699,0.087832764,0.019224124,0.079090014,0.036113046,0.032445878,0.07392396
21x37,0.029209219,0.020238265,0.08426913,0.008106113,0.0017985239,0.00741444,0.044345684,0.25613084,0.030820485,0.017008912,0.14049299,0.010852563,0.052008145,0.009256025,0.0073882495,0.0637805,0.0076208482,0.087603495,0.029972663,0.03193465,0.05974828
21x39,0.0131668225,0.07596475,0.0942492,0.013090149,0.004696,0.0061219092,0.028884385,0.21287711,0.040205024,0.010790263,0.118668035,0.015390734,0.06439088,0.0063634175,0.011033502,0.07375817,0.0070982957,0.059698686,0.0373576,0.02176847,0.08442661
21x41,0.011523543,0.014453065,0.108096816,0.025774153,0.018646056,0.008836579,0.018081456,0.23281068,0.05835086,0.02187237,0.107600935,0.05424935,0.019555708,0.0050072987,0.013241917,0.06955386,0.00865099,0.047479674,0.041035496,0.025370969,0.0898082
21x43,0.0151666645,0.009879075,0.12358203,0.049119234,0.0011669538,0.004120276,0.021241412,0.22870728,0.07360197,0.0127039235,0.10369237,0.026978157,0.013029826,0.0045133033,0.040734354,0.053562045,0.018532636,0.0351815,0.056191936,0.030070826,0.07822419
21x45,0.017118666,0.007971277,0.124528006,0.04643514,3.752674e-05,0.0035295873,0.023554903,0.24295217,0.08197021,0.0123911975,0.09748814,0.026868165,0.012560323,0.005267843,0.03949584,0.052814923,0.017971048,0.033993904,0.050961237,0.028658558,0.07343128
21x47,0.015623131,0.010487744,0.12584922,0.03394381,1.6483375e-05,0.0032639576,0.026577601,0.24527858,0.077253096,0.014995666,0.102017865,0.030105313,0.013235687,0.0050929883,0.028789358,0.059743863,0.014466372,0.040454466,0.04802828,0.030185508,0.074591056
21x49,0.01333869,0.016585678,0.117121,0.026719544,0.001567398,0.003944824,0.03032923,0.25098896,0.07271764,0.018608276,0.10356576,0.033386137,0.01506083,0.005534381,0.017219957,0.0641641,0.011462495,0.048380017,0.045358542,0.027501358,0.07644519
21x51,0.014411198,0.008425243,0.12681311,0.037571635,3.7417963e-06,0.0008625577,0.022639593,0.25970468,0.08314772,0.01235498,0.10175968,0.026065852,0.010524597,0.0027310313,0.034802895,0.05565567,0.01577193,0.037389975,0.048656154,0.027757164,0.07295061
22x12,0.01183918,0.028963936,0.11730575,0.015388273,0.0036023934,0.0071527786,0.03448573,0.22606389,0.051981725,0.016456585,0.102145426,0.032540616,0.022547081,0.006157681,0.0071345754,0.047320586,0.05932834,0.053634256,0.038513947,0.031048039,0.086389214
22x14,0.01391431,0.012796679,0.10874396,0.018376308,0.002235264,0.025668731,0.031580772,0.22730632,0.0567265,0.022002004,0.09345967,0.025502903,0.03951999,0.0058313576,0.0072038146,0.05138094,0.029704504,0.057879057,0.046127852,0.037519153,0.086519815
22x16,0.01217631,0.018329734,0.113356955,0.016687302,6.2910904e-06,0.015057359,0.03606139,0.21341224,0.058207348,0.013884937,0.08899715,0.020719698,0.028921464,0.0049856775,0.00590972,0.049868416,0.062109396,0.06479318,0.046249196,0.034618948,0.09564724
22x18,0.023431193,0.0074907984,0.11212725,0.023199527,9.476813e-06,0.035014413,0.041012097,0.2333457,0.07109221,0.011544219,0.074308865,0.016799495,0.046941664,0.004143419,0.0094662225,0.039718576,0.013901361,0.05185546,0.04974338,0.040662557,0.094192125
22x20,0.021036612,0.0061346185,0.11447451,0.027378023,4.7915048e-05,0.04569664,0.028998023,0.2431498,0.07541522,0.011607354,0.07545648,0.013431242,0.04452996,0.005150464,0.007224721,0.038466323,0.01352833,0.04805586,0.05333091,0.0408978,0.085989244
22x22,0.018733291,0.006212626,0.11375909,0.031069428,5.724286e-06,0.03179465,0.023840673,0.23031858,0.06313263,0.0108376425,0.08052186,0.013843009,0.044773057,0.0033297571,0.0148549285,0.045102067,0.032283593,0.050175052,0.051217567,0.047834445,0.08636032
22x24,0.017142432,0.012791052,0.111363426,0.026572157,9.9667395e-06,0.012652362,0.04124752,0.23455967,0.07486886,0.012239832,0.07106201,0.02259105,0.035035733,0.0035911486,0.010957343,0.052981634,0.018840138,0.053474884,0.04898772,0.047745317,0.09128579
22x26,0.012209175,0.017161934,0.108454704,0.023370577,3.2842563e-06,0.007174064,0.031632237,0.22446476,0.05736775,0.017194027,0.08783989,0.022352684,0.043050263,0.002924794,0.011097853,0.06148061,0.03644175,0.05547444,0.047017194,0.04306749,0.090220466
22x28,0.00867456,0.018375115,0.11235271,0.01775155,9.958614e-06,0.0052007167,0.031061377,0.2124539,0.051498823,0.016726114,0.093440175,0.025376275,0.05199549,0.002698754,0.007689934,0.07040498,0.02708149,0.066406846,0.046661783,0.035170592,0.098968886
22x30,0.014898952,0.0126986,0.11696643,0.01792953,0.002586799,0.03177349,0.03492619,0.22979617,0.056297068,0.016646346,0.071404204,0.022526963,0.055169877,0.012262448,0.00727643,0.05708675,0.015208167,0.06192958,0.038011637,0.03806193,0.086542435
22x32,0.0072425753,0.024626847,0.09196929,0.017722877,4.275204e-06,0.0023650352,0.02190593,0.1982977,0.046938933,0.023560204,0.11351992,0.035511598,0.061468888,0.0023473934,0.0120140705,0.06819438,0.03221021,0.06346725,0.04005088,0.042729035,0.09385271
22x34,0.007951092,0.017449956,0.08582993,0.016352424,0.0010810457,0.003695833,0.021167463,0.23533653,0.034533262,0.022594567,0.12648752,0.027862037,0.06445809,0.00474055,0.010231105,0.08441869,0.013528617,0.07693134,0.037643086,0.029388057,0.07831882
22x36,0.011698176,0.012257198,0.09728795,0.009476282,2.3693747e-05,0.0070836665,0.03702534,0.25128904,0.0286228,0.020163959,0.14448428,0.011426033,0.055124093,0.010854979,0.0094676595,0.075891815,0.011804805,0.085232526,0.038813625,0.020101793,0.06187031
22x38,0.026864758,0.036101047,0.08413053,0.009261334,1.2557219e-05,0.012723865,0.04302382,0.23865555,0.03869959,0.011641262,0.12640132,0.009865882,0.06241155,0.01570718,0.005998321,0.060423046,0.0063981963,0.084861726,0.04060526,0.018212795,0.06800042
22x40,0.012243626,0.02507847,0.097256325,0.024873681,0.0058267307,0.017230485,0.023229493,0.24421473,0.04796987,0.016922925,0.11157987,0.034540348,0.028943874,0.006248466,0.010895446,0.06363085,0.008653698,0.05828592,0.05660939,0.023750681,0.08201509
22x42,0.015624451,0.014705143,0.12008777,0.04285554,0.002492593,0.00437583,0.022297649,0.21723041,0.06769795,0.014559659,0.109785005,0.032510616,0.014058828,0.004438347,0.029022563,0.06335724,0.015393567,0.03997061,0.050221242,0.03231054,0.087004416
22x44,0.016504114,0.0105574215,0.12664804,0.043588825,0.0011642512,0.0042096446,0.025184905,0.23502399,0.08033845,0.012552556,0.09853918,0.027424822,0.012846396,0.0053665554,0.035917487,0.054380275,0.016903285,0.034711152,0.050577838,0.030216571,0.077344276
22x46,0.015705146,0.009817874,0.12383488,0.03566866,0.0010153347,0.0043949643,0.027576338,0.24259634,0.08095067,0.014144191,0.099603325,0.029135404,0.014759811,0.0057391394,0.027415281,0.058591478,0.01444927,0.041012615,0.050408598,0.028265258,0.07491547
22x48,0.013233677,0.012359218,0.12175255,0.027703691,0.0011409114,0.0036419753,0.027835183,0.24752527,0.072614096,0.016847564,0.10575433,0.032985166,0.0150041245,0.00483497,0.018139433,0.06599106,0.012036577,0.047698755,0.046453614,0.028483558,0.07796431
22x50,0.013954941,0.019341167,0.1196531,0.025987878,0.0026797662,0.008554823,0.03530202,0.25081658,0.07283793,0.01703278,0.096488416,0.025625302,0.016005684,0.0067006424,0.018764371,0.061281048,0.01221668,0.050143782,0.04542628,0.027000576,0.074186206
23x13,0.010016034,0.02215471,0.11541813,0.015330899,2.3227376e-06,0.011825602,0.03685864,0.23384733,0.058181796,0.013261222,0.09530068,0.023684282,0.032628756,0.0028271899,0.003963567,0.052610353,0.04632872,0.0578935,0.043252643,0.035004646,0.089608945
23x15,0.01478263,0.011891131,0.11016484,0.019557886,0.002119138,0.025249405,0.038907666,0.22897783,0.061895005,0.016008113,0.08547887,0.022605745,0.041530073,0.00520846,0.0067944243,0.05171198,0.02639727,0.06282876,0.045182895,0.035553414,0.08715446
23x17,0.017325176,0.015788034,0.118574515,0.02073033,1.2116528e-05,0.019277763,0.042374723,0.23638256,0.061537772,0.014679411,0.08084872,0.01830495,0.036472596,0.0047072573,0.008993328,0.050851233,0.026181642,0.05414388,0.046233535,0.037143975,0.08943654
23x19,0.02153337,0.007862453,0.11521862,0.0265555,5.740906e-06,0.041424997,0.03307471,0.23984863,0.0747166,0.009947853,0.074723914,0.018939838,0.03928482,0.004194347,0.008432197,0.040944763,0.014946597,0.052282974,0.049874675,0.03928217,0.08690535
23x21,0.021841863,0.0062184287,0.119155176,0.033211105,1.929015e-05,0.040745415,0.02543389,0.24266145,0.069110736,0.0096588945,0.07244614,0.011699189,0.049629588,0.004809429,0.010824539,0.038206615,0.016730163,0.046422042,0.054434277,0.04174163,0.0850002
23x23,0.019196386,0.00793695,0.11136044,0.026453067,5.123258e-05,0.026066877,0.03520527,0.2445388,0.08397001,0.008980924,0.059712347,0.016605088,0.044189528,0.0053985515,0.018546958,0.038758174,0.020164005,0.046182614,0.044666175,0.044624276,0.09739235
23x25,0.015420533,0.010286833,0.11180556,0.024645038,1.3268941e-05,0.012863252,0.03585005,0.23749135,0.06442416,0.013873762,0.08082071,0.021081878,0.040129762,0.0034586503,0.015934221,0.053404417,0.024493307,0.054495987,0.047265016,0.045401942,0.08684029
23x27,0.0106085325,0.021411823,0.105559714,0.023413874,0.0007886951,0.005027532,0.02754749,0.24252018,0.055241585,0.01716764,0.08974672,0.027352115,0.044433516,0.0038223485,0.02312553,0.0573978,0.022585245,0.05524974,0.045280732,0.042298436,0.07942068
23x29,0.010685552,0.013380576,0.13297829,0.02323192,0.002028416,0.015527189,0.03126155,0.23286165,0.05933774,0.016172236,0.07333441,0.028263094,0.041673116,0.0049252757,0.008286334,0.065820314,0.015950415,0.05262335,0.047725175,0.04224265,0.081690766
23x31,0.007853653,0.020430032,0.09963231,0.018923037,3.8894814e-06,0.0046111452,0.02059895,0.20146802,0.05162875,0.02600206,0.10048002,0.04070339,0.049215578,0.0031807483,0.009405844,0.076872066,0.033526827,0.05909868,0.04019073,0.044160463,0.09201382
23x33,0.008683816,0.019231202,0.08537013,0.019758318,0.0013781043,0.0038750554,0.021304373,0.23588306,0.041044284,0.01739528,0.117755406,0.037483513,0.054564837,0.0053080474,0.009612263,0.08288844,0.016321823,0.073553845,0.038305067,0.032301437,0.077981696
23x35,0.012465397,0.01308522,0.09007974,0.00970112,8.378297e-06,0.0052669276,0.03260328,0.24157831,0.030929262,0.018412728,0.1365824,0.017145086,0.06447132,0.0068993033,0.022624005,0.071151815,0.007830647,0.075011134,0.04308553,0.020886332,0.080182076
23x37,0.011993288,0.01128448,0.08741637,0.011046142,6.475533e-06,0.0129240425,0.030783873,0.22635786,0.0408053,0.016669946,0.13187705,0.011181842,0.09179769,0.007174353,0.005749947,0.08901242,0.0071814824,0.08723736,0.032888338,0.018407783,0.068203986
23x39,0.012658908,0.016569978,0.09080072,0.020970868,6.0209018e-06,0.011558583,0.03167824,0.21550806,0.047406115,0.022355385,0.122401275,0.020643145,0.05317934,0.005546147,0.009067493,0.08649888,0.0072466647,0.071556374,0.04572264,0.028769502,0.07985561
23x41,0.013974492,0.013820546,0.11047085,0.035894856,0.00015546927,0.007850879,0.02462612,0.2112565,0.060122214,0.016366882,0.1179506,0.029098641,0.021711115,0.0051226565,0.019877037,0.07072438,0.013351993,0.05090288,0.054007854,0.032318976,0.090395026
23x43,0.018992437,0.023662163,0.12866266,0.04151492,0.0010709894,0.004733066,0.02575062,0.22234908,0.07237089,0.0117278695,0.10106184,0.024365474,0.012625137,0.005997789,0.029972494,0.05654716,0.016071863,0.03591814,0.053889606,0.030083584,0.08263221
23x45,0.018834088,0.007650383,0.12849851,0.037129365,0.0040916274,0.012483934,0.026808988,0.2397253,0.08103707,0.012949651,0.09476543,0.02714825,0.020267189,0.0062988717,0.023130465,0.05018657,0.014192079,0.03908763,0.050784137,0.028852278,0.07607825
23x47,0.012906556,0.010210881,0.118589826,0.026886547,0.0055198395,0.0052059824,0.025692072,0.25948766,0.07290566,0.017016998,0.10155556,0.04166701,0.014440274,0.0058727995,0.014192203,0.058261655,0.012781593,0.05114969,0.043693762,0.025920618,0.07604283
23x49,0.012961131,0.013035004,0.1200052,0.026337937,0.0016823275,0.0051299874,0.02667399,0.24840853,0.071652085,0.018444818,0.10687065,0.03383411,0.0143650295,0.0049704784,0.017759873,0.06503028,0.013370565,0.0493031,0.04609312,0.027710099,0.07636164
23x51,0.01195276,0.006688248,0.13444644,0.032379936,1.3613725e-06,5.2505715e-05,0.02073675,0.27262947,0.08030823,0.010647548,0.10629622,0.025674628,0.00941967,0.00022453483,0.028118724,0.060066562,0.010809804,0.038488388,0.0457315,0.027048089,0.07827859
23x53,0.017964223,0.010261112,0.1222313,0.04207453,0.003464541,0.004502712,0.019054849,0.24961638,0.07991001,0.014299546,0.09538015,0.025827473,0.013215792,0.006497662,0.045058273,0.05165031,0.020197852,0.03307867,0.04692948,0.029110672,0.06967441
24x12,0.010231338,0.040915485,0.10649741,0.019885967,0.002878688,0.0082458025,0.02418418,0.22054414,0.057727944,0.016766852,0.09394226,0.060327254,0.023346823,0.004936554,0.006839838,0.057040654,0.038410597,0.04426951,0.043567203,0.035535652,0.083905876
24x14,0.0090478845,0.018274967,0.11767009,0.016725,1.2085836e-06,0.01408953,0.02943285,0.24994491,0.06161988,0.010362426,0.09230452,0.019409092,0.035963364,9.947446e-05,0.0039010078,0.055786647,0.03415771,0.057455383,0.047923055,0.034938954,0.090892
24x16,0.01579158,0.008895489,0.11449526,0.021934267,5.811096e-05,0.039729092,0.03339542,0.22493047,0.060559142,0.015423055,0.083888285,0.016490653,0.045857348,0.0045765713,0.007959585,0.046867453,0.02499877,0.05985789,0.048632663,0.036347754,0.08931109
24x18,0.020698274,0.008421908,0.12099337,0.022849388,3.7062226e-05,0.035810634,0.036763653,0.24167484,0.06902278,0.0116868485,0.07667881,0.020186055,0.036202352,0.004896415,0.008527073,0.045004513,0.018216373,0.052373342,0.047898296,0.036757357,0.08530067
24x20,0.023111658,0.0068398654,0.11866506,0.031753577,8.107096e-06,0.03847132,0.031337466,0.24623582,0.07138836,0.010134984,0.07368636,0.0202038,0.032381866,0.004099332,0.011539824,0.040510982,0.017914888,0.048435494,0.052458916,0.039100938,0.08172128
24x22,0.020066403,0.006468634,0.11943639,0.039600547,1.1933005e-05,0.035366867,0.031631265,0.25023022,0.0733916,0.009667815,0.06819445,0.014853819,0.042723306,0.005477926,0.012416052,0.038279615,0.01774623,0.043327566,0.048154045,0.038405757,0.08454954
24x24,0.015616064,0.012911623,0.11799939,0.028851755,6.777405e-06,0.013838088,0.029134974,0.24073496,0.07203258,0.011155899,0.07916919,0.020740433,0.03193324,0.0044425083,0.017290866,0.047794953,0.036550246,0.048682842,0.045109387,0.04281467,0.083189614
24x26,0.013606207,0.013012407,0.10839045,0.026472019,0.0014709313,0.012191648,0.028729215,0.2584435,0.061052367,0.011805033,0.082739875,0.023929918,0.03467578,0.0055385376,0.023652898,0.048256632,0.024166526,0.05521083,0.041441184,0.044616967,0.080597155
24x28,0.01042437,0.020460889,0.10787161,0.021571985,0.001984289,0.005279475,0.0251311,0.25099006,0.059321225,0.020303093,0.086664684,0.040616307,0.028570272,0.0047825915,0.012582564,0.06684841,0.018027112,0.060385793,0.045032956,0.0355922,0.07755904
24x30,0.008914447,0.0142999925,0.10367237,0.023590429,6.094286e-06,0.0043003545,0.020400412,0.21916942,0.055783026,0.026716765,0.09261596,0.04357882,0.028583579,0.0031254194,0.012865324,0.06738256,0.034798488,0.055779025,0.04336681,0.051144905,0.0899058
24x32,0.008221464,0.016510982,0.090564564,0.02076043,0.002048471,0.0046463185,0.02359177,0.23934987,0.04547872,0.022363244,0.111370474,0.03372153,0.04588347,0.0053535015,0.010327895,0.075201266,0.017361587,0.07535441,0.04093002,0.03279956,0.07816043
24x34,0.00788519,0.01182133,0.08888173,0.014554612,1.386272e-05,0.0046067187,0.03143695,0.23393579,0.043387584,0.01852698,0.12657464,0.029514398,0.064289756,0.010748036,0.010860277,0.066654034,0.0121832425,0.07195695,0.039779406,0.0278641,0.08452451
24x36,0.02429082,0.0090485765,0.082311295,0.012883054,2.9483583e-05,0.018049274,0.032154586,0.24861126,0.03174425,0.016336152,0.13026491,0.011984227,0.06989622,0.014622407,0.01094538,0.07930998,0.007085345,0.08610708,0.032907885,0.019015096,0.062402762
24x38,0.0077846083,0.016932474,0.09319927,0.02258991,8.098403e-06,0.005212504,0.028007627,0.20764679,0.047854453,0.02391541,0.104757845,0.035373546,0.05560476,0.0033769584,0.0066778674,0.11943547,0.00508642,0.06735621,0.042985626,0.029013027,0.07718107
24x40,0.012164224,0.011057879,0.10349941,0.027562669,0.0009664677,0.014457406,0.03371208,0.21878363,0.050353967,0.017875835,0.11381639,0.015936928,0.047803033,0.005942172,0.018694028,0.06779594,0.008957304,0.065822475,0.045688197,0.02876268,0.0903473
24x42,0.018867383,0.011205948,0.11563838,0.05786083,1.3147977e-05,0.0033468974,0.02626759,0.21329635,0.06609108,0.012462618,0.105337836,0.021032492,0.015503294,0.005808829,0.03369954,0.058339402,0.014258013,0.039177064,0.061468177,0.033580527,0.08674466
24x44,0.021781106,0.008411354,0.12815195,0.03683592,0.0038372476,0.020257393,0.028441044,0.2302185,0.071474925,0.012507814,0.096137986,0.020331005,0.015443062,0.009418914,0.023344686,0.053452894,0.01355551,0.044633772,0.050075606,0.028534297,0.083154954
24x46,0.011849239,0.010541515,0.11047906,0.02826051,0.025700755,0.009262372,0.02132356,0.26987025,0.08330871,0.020570116,0.09050602,0.062317185,0.012538343,0.006113492,0.011397319,0.041021198,0.010121018,0.04512834,0.03579477,0.024746884,0.06914936
24x48,0.011669707,0.009527781,0.11865012,0.0210634,0.008018159,0.006156633,0.030943623,0.2722266,0.07289531,0.018055072,0.09219122,0.041139875,0.013112999,0.006435311,0.011351727,0.048348412,0.010700498,0.06333364,0.047637135,0.02275168,0.07379104
24x50,0.015619501,0.011075959,0.11797437,0.024824508,0.0028543333,0.009910848,0.029792527,0.25011832,0.0705235,0.01734447,0.101336986,0.031159626,0.01704043,0.006762029,0.018404737,0.06395373,0.011628922,0.051658034,0.046178106,0.026934065,0.074904926
24x52,0.01808887,0.010443344,0.12691556,0.038983434,0.0029340568,0.0041192337,0.02110836,0.2428819,0.08031548,0.013601515,0.0970816,0.025176313,0.013298917,0.006238682,0.042403944,0.053426728,0.018361958,0.034824826,0.047479555,0.030287893,0.072027825
25x13,0.012615475,0.018953692,0.10837606,0.019134942,0.0029964186,0.017179115,0.03746943,0.22477333,0.06187806,0.015534039,0.08909515,0.024198571,0.042431325,0.006009751,0.009927014,0.05267976,0.032524027,0.056760844,0.046921484,0.035726465,0.08481508
25x15,0.0085092075,0.015762007,0.116595194,0.015988076,2.2933125e-06,0.011154602,0.03500942,0.22473063,0.06059776,0.013549695,0.089919314,0.018570404,0.023338364,0.0021870455,0.01102696,0.05190005,0.07021842,0.05781991,0.04508746,0.03479459,0.09323861
25x17,0.015624663,0.009829417,0.11685938,0.023176765,0.0009803588,0.029394208,0.03461194,0.23799253,0.06869717,0.014759242,0.081155,0.02058728,0.03330029,0.004848779,0.009119441,0.046909027,0.03151533,0.054535754,0.04720005,0.039167494,0.079736
25x19,0.017856918,0.008607982,0.11662281,0.028145986,2.5740335e-05,0.026973905,0.030554349,0.24624951,0.07578344,0.013346286,0.079348676,0.036865007,0.023808077,0.0048749777,0.01051469,0.045561705,0.022517165,0.04574085,0.048464272,0.038364746,0.079772875
25x21,0.018346231,0.009396692,0.11539946,0.035082832,2.1125616e-05,0.020501165,0.035370857,0.25157732,0.08025044,0.010084165,0.07351293,0.025714282,0.023894496,0.005334217,0.016207494,0.04393713,0.028516363,0.040382423,0.049111668,0.03865332,0.07870542
25x23,0.014532458,0.009997881,0.11773023,0.032478865,2.8229233e-05,0.018012583,0.026294025,0.2508477,0.07142486,0.01160892,0.0792678,0.019171849,0.03321601,0.005458207,0.022241,0.044343255,0.034673464,0.044354446,0.04474694,0.03875127,0.08082
25x25,0.014401512,0.0096809715,0.114246495,0.030888487,1.41667315e-05,0.0061936295,0.02631973,0.25290987,0.07142754,0.0108249495,0.08532183,0.022324363,0.023181256,0.0032587785,0.022660429,0.051436227,0.040858194,0.052337505,0.042474184,0.04320761,0.07603223
25x27,0.012701893,0.01862059,0.10411911,0.03367829,0.0020282746,0.0048043877,0.020943489,0.25945044,0.06307949,0.013501102,0.08916036,0.035857126,0.023493854,0.0061299484,0.022429306,0.049417995,0.025935693,0.051516883,0.040905513,0.04805077,0.07417552
25x29,0.010295071,0.01835667,0.10116332,0.029450297,0.0016590726,0.004105388,0.021040726,0.23713975,0.059317056,0.020198857,0.08792054,0.047503922,0.027530225,0.0043518445,0.014933861,0.07874397,0.02206207,0.05663542,0.039606966,0.038788114,0.0791969
25x31,0.008874727,0.01417119,0.09680133,0.02236993,0.0006896271,0.0064852256,0.023042882,0.22723831,0.050980214,0.022094378,0.10492777,0.033653334,0.04786616,0.003962248,0.012546742,0.070385486,0.020235682,0.06715499,0.046203334,0.036219213,0.08409726
25x33,0.007312869,0.012682589,0.094991095,0.016133178,5.7615284e-06,0.0045769378,0.03425257,0.22163022,0.046914645,0.018990321,0.11340111,0.028916057,0.07072348,0.0043992987,0.0076255393,0.075001866,0.013116787,0.07422845,0.038578656,0.02742666,0.08909192
25x35,0.009101503,0.012331303,0.090263344,0.016108794,6.6504717e-06,0.018301599,0.03681463,0.25041765,0.03615523,0.016269049,0.12545253,0.014130603,0.056193046,0.028526422,0.021706603,0.05122253,0.0091026975,0.057117313,0.040066246,0.023076477,0.08763575
25x37,0.008116596,0.007564056,0.10189902,0.02719024,1.0268953e-05,0.0064805853,0.02425701,0.216533,0.03683702,0.025017751,0.1058692,0.025722733,0.06642593,0.005215149,0.009822337,0.11386198,0.0043284465,0.07089105,0.043628387,0.030826526,0.0695027
25x39,0.008740824,0.010947923,0.09650482,0.027076518,3.5095766e-06,0.009312042,0.030782336,0.2067944,0.0483451,0.0189675,0.116113774,0.014659491,0.06290692,0.004221348,0.020681925,0.07914927,0.0077651986,0.06832773,0.05432414,0.031787,0.0825882
25x41,0.014224217,0.012378349,0.11511263,0.04379948,7.393505e-06,0.0034537204,0.03389924,0.2037773,0.0643411,0.014063434,0.105406016,0.016618269,0.024031965,0.0074582323,0.029649679,0.06553344,0.013127054,0.046360232,0.059349753,0.03558892,0.09181959
25x43,0.017363215,0.009390673,0.12326598,0.049899194,0.001490317,0.005276018,0.025555035,0.2152778,0.07204709,0.013514028,0.10302882,0.02601619,0.015961844,0.0064180726,0.029969715,0.060732722,0.015561561,0.039577432,0.05541177,0.03151729,0.082725234
25x45,0.015419516,0.008370643,0.1256222,0.028571513,0.02374782,0.022197533,0.02430218,0.25819647,0.065023124,0.014759169,0.08885278,0.036581624,0.012861041,0.00788192,0.014690452,0.039720938,0.01126652,0.05635798,0.039253816,0.02663439,0.07968835
25x47,0.00993393,0.00789254,0.122142546,0.021391438,0.028237762,0.010556074,0.022033364,0.25650856,0.0646974,0.02392402,0.0917947,0.044849936,0.011898891,0.0043324106,0.010238804,0.04679775,0.008123809,0.05688556,0.046777595,0.025873164,0.08510976
25x49,0.012933888,0.010475455,0.11550109,0.024033474,0.0025206555,0.0044468017,0.02527793,0.24736656,0.07175096,0.02075416,0.10742585,0.043420427,0.014352804,0.0051668,0.013479683,0.069191,0.01081142,0.050043948,0.04639882,0.026645547,0.078002796
25x51,0.015423282,0.0076096063,0.13024159,0.033514373,5.504196e-06,0.002302117,0.020490669,0.26041365,0.08507037,0.0124908695,0.09902744,0.026800456,0.010556689,0.002888048,0.035851814,0.056752067,0.014924945,0.037947364,0.046734247,0.027510066,0.07344488
25x53,0.015583144,0.007760807,0.13044405,0.040193763,1.2913699e-05,0.0011367736,0.015671505,0.26453236,0.087043054,0.010507994,0.09907768,0.0229474,0.009896284,0.003669062,0.04823396,0.050167516,0.018507391,0.030076882,0.04695329,0.02741505,0.07016914
26x14,0.011012319,0.020183785,0.12138241,0.015402606,0.0029975402,0.01082108,0.037515394,0.21502239,0.0554984,0.016369984,0.08938035,0.021182306,0.021687943,0.005759421,0.0076306476,0.05850682,0.06886984,0.06072383,0.04216245,0.03416938,0.0837211
26x16,0.012288858,0.016980253,0.11438211,0.018573308,3.889317e-06,0.029344793,0.031751513,0.2517944,0.06341579,0.012426301,0.082792975,0.01593357,0.02479158,0.00261037,0.008096369,0.045250945,0.04664258,0.058008987,0.0428983,0.037377417,0.08463569
26x18,0.018699527,0.0074804234,0.11736986,0.026364207,7.4329e-05,0.031781204,0.030312316,0.24123757,0.06956599,0.014762904,0.07985014,0.022748303,0.029415064,0.0058830567,0.011152927,0.044504292,0.027621007,0.047942944,0.049342964,0.044973876,0.07891703
